timestamp,cpu_usage
2024-11-17 09:15:00.000000,0.1666833350001667
2024-11-17 09:16:00.000000,0.1583227784814345
2024-11-17 09:17:00.000000,0.15833597226620438
2024-11-17 09:18:00.000000,0.2000033333888898
2024-11-17 09:19:00.000000,0.1416643055949067
2024-11-17 09:20:00.000000,0.1666583337499791
2024-11-17 09:21:00.000000,0.1583412503958531
2024-11-17 09:22:00.000000,0.15833597226620438
2024-11-17 09:23:00.000000,0.1333333333333333
2024-11-17 09:24:00.000000,0.1666583337499791
2024-11-17 09:25:00.000000,0.1583438895926395
2024-11-17 09:26:00.000000,0.1499900006666222
2024-11-17 09:27:00.000000,0.1583438895926395
